,Annual average(鈩?,Annual mean of daily maximum(鈩?,Annual mean of daily minimum(鈩?,Sampling month average(鈩?,Sampling moment(鈩?,Annual(mm),Sampling month(mm),GDP per capita (dollars),City population,Actual Inf rate (m3/d),HRT (hr) Plant,HRT (hr) Aeration tank,SRT (d),BOD:(mg/l):Inf,BOD:inf/(1+recycle ratio),BOD:Aeration tank inf,BOD-Removal rate,COD:(mg/l):Inf,COD:Inf/(1+recycle ratio),COD:Aeration tank inf,COD-Removal rate,NH4-N:(mg/l):Inf,NH4-N:Aeration tank inf,NH4-Removal rate,TN:(mg/l):Inf,TN:Aeration tank inf,TN-Removal rate,TP:(mg/l):Inf,TP:Aeration tank inf,TP-Removal rate,Percentage,MLSS (mg/l),DO (mg/l),pH,Mixed liquid temperature(鈩?,Conductivity (miu S/cm),SVI (ml/g),Proteobacteria,Bacteroidota,Patescibacteria,Unclassified,Firmicutes,Planctomycetota,Verrucomicrobiota,Chloroflexi,Myxococcota,Others,Bdellovibrionota,Actinobacteriota,Acidobacteriota,Desulfobacterota,Dependentiae,Cyanobacteria,Spirochaetota,Nanoarchaeota,Elusimicrobiota,SAR324 clade(Marine group B),Armatimonadota
1008,18,31,-6,28,10.65714,1207,121,66342,880248,9842.070638,19.23245,20.5,19.6,167,83.5,167,0.988023952,430.1086,245.8166,444.2271,36.23311,22.9,22.9,0.998253275,42.18083,40.2121,10.25516,6.6,6.6,0.496969697,0.1050774,2895,3.2,7.05,24.9,1285.803279,197.4546,36.49609375,27.1953125,1.15625,1.05078125,0.6328125,3.5625,2.3359375,5.6953125,7.30078125,3.60546875,1.28125,1.234375,4.31640625,0.94140625,0.50390625,0.30859375,1.375,0.1953125,0.35546875,0.2578125,0.19921875
1009,18,31,-6,28,10.65714,1207,121,66342,880248,9842.070638,19.23245,20.5,19.6,167,83.5,167,0.988023952,430.1086,245.8166,444.2271,36.23311,22.9,22.9,0.998253275,42.18083,40.2121,10.25516,6.6,6.6,0.496969697,0.1050774,2895,0.7,7.05,24.9,1285.803279,197.4546,36.4296875,29.91015625,1.203125,0.79296875,0.515625,3.14453125,2.0859375,4.50390625,7.171875,3.6015625,1.1875,0.84765625,4.39453125,0.828125,0.5703125,0.27734375,1.41796875,0.30078125,0.34375,0.20703125,0.265625
1010,18,31,-6,28,10.65714,1207,121,66342,880248,9842.070638,19.23245,20.5,19.6,167,83.5,167,0.988023952,430.1086,245.8166,444.2271,36.23311,22.9,22.9,0.998253275,42.18083,40.2121,10.25516,6.6,6.6,0.496969697,0.1050774,2895,2.2,7.05,24.9,1285.803279,197.4546,36.6328125,29.03515625,1.1875,0.83203125,0.5078125,3.25,2.16015625,4.85546875,7.28125,3.546875,1.09375,1.0390625,4.46484375,0.80859375,0.515625,0.37890625,1.33984375,0.296875,0.359375,0.2109375,0.203125
1011,18,31,-6,28,10.65714,1207,121,66342,880248,9842.070638,19.23245,20.5,19.6,167,83.5,167,0.988023952,430.1086,245.8166,444.2271,36.23311,22.9,22.9,0.998253275,42.18083,40.2121,10.25516,6.6,6.6,0.496969697,0.1050774,2895,3.2,7.05,24.9,1285.803279,197.4546,36.12109375,29.609375,1.1171875,0.92578125,0.48828125,3.00390625,2.21875,4.98046875,7.3046875,3.6171875,1.140625,0.8359375,4.6484375,0.69921875,0.546875,0.359375,1.296875,0.234375,0.33203125,0.22265625,0.296875
1012,18,31,-6,28,10.65714,1207,121,66342,880248,9842.070638,19.23245,20.5,19.6,167,83.5,167,0.988023952,430.1086,245.8166,444.2271,36.23311,22.9,22.9,0.998253275,42.18083,40.2121,10.25516,6.6,6.6,0.496969697,0.1050774,3080,0.8,7.06,25.1,1285.803279,197.4546,36.58203125,27.703125,1.25390625,0.86328125,0.79296875,3.109375,1.875,5.3203125,7.0625,4.41015625,0.90234375,1.4453125,4.53515625,0.83984375,0.48828125,0.3671875,1.2578125,0.2265625,0.31640625,0.36328125,0.28515625
1013,18,31,-6,28,10.65714,1207,121,66342,880248,9842.070638,19.23245,20.5,19.6,167,83.5,167,0.988023952,430.1086,245.8166,444.2271,36.23311,22.9,22.9,0.998253275,42.18083,40.2121,10.25516,6.6,6.6,0.496969697,0.1050774,3080,2.5,7.06,25.1,1285.803279,197.4546,38.51171875,27.19140625,1.09765625,0.734375,0.62890625,3.0546875,1.7578125,4.63671875,7.9375,4.40234375,1.09765625,1.375,3.80859375,0.8203125,0.48046875,0.24609375,1.21484375,0.265625,0.37109375,0.25,0.1171875
1014,18,31,-6,28,10.65714,1207,121,66342,880248,9842.070638,19.23245,20.5,19.6,167,83.5,167,0.988023952,430.1086,245.8166,444.2271,36.23311,22.9,22.9,0.998253275,42.18083,40.2121,10.25516,6.6,6.6,0.496969697,0.1050774,3080,3.5,7.06,25.1,1285.803279,197.4546,36.25390625,27.15234375,1.1015625,0.92578125,0.58984375,3.64453125,2.74609375,5.40625,7.73046875,3.640625,1.21484375,1.25,3.9375,0.74609375,0.63671875,0.35546875,1.65234375,0.27734375,0.3359375,0.1953125,0.20703125
1015,18,31,-6,28,10.65714,1207,121,66342,880248,9842.070638,19.23245,20.5,19.6,167,83.5,167,0.988023952,430.1086,245.8166,444.2271,36.23311,22.9,22.9,0.998253275,42.18083,40.2121,10.25516,6.6,6.6,0.496969697,0.1050774,3080,0.8,7.06,25.1,1285.803279,197.4546,37.421875,28.125,1.0703125,0.828125,0.6953125,3.0625,1.81640625,5.015625,8.3203125,3.7890625,0.98046875,1.2265625,4.01171875,0.8515625,0.4609375,0.2265625,1.1875,0.1640625,0.328125,0.21484375,0.203125
1016,18,31,-6,28,10.65714,1207,121,66342,880248,9842.070638,19.23245,20.5,19.6,167,83.5,167,0.988023952,430.1086,245.8166,444.2271,36.23311,22.9,22.9,0.998253275,42.18083,40.2121,10.25516,6.6,6.6,0.496969697,0.1050774,3080,2.5,7.06,25.1,1285.803279,197.4546,37.4609375,27.453125,0.95703125,0.8515625,0.5625,3.171875,1.95703125,4.828125,8.13671875,3.91015625,1.0625,1.453125,4.515625,0.8828125,0.41015625,0.265625,1.125,0.20703125,0.33203125,0.21875,0.23828125
1017,18,31,-6,28,10.65714,1207,121,66342,880248,9842.070638,19.23245,20.5,19.6,167,83.5,167,0.988023952,430.1086,245.8166,444.2271,36.23311,22.9,22.9,0.998253275,42.18083,40.2121,10.25516,6.6,6.6,0.496969697,0.1050774,3080,3.5,7.06,25.1,1285.803279,197.4546,37.6953125,27.0390625,1.04296875,0.88671875,0.71484375,3.5625,1.78125,4.8359375,8.69140625,3.3671875,1.03515625,1.47265625,3.78125,0.890625,0.61328125,0.34765625,1.17578125,0.21875,0.27734375,0.2734375,0.296875
1018,21,32,4,29,10.65714,1159,195,44999,2895946,160102.4,19.23245,9.718041,0.53,142,116.8853,222.9448,0.908450704,430.1086,245.8166,444.2271,36.23311,26.6,20.95466,0.616541353,35.9,40.2121,0.348189415,6.274391,5.0762,1.360973,0.03,1056,8,6.9,23.402141,1056,197.4546,51.29296875,40.92578125,0.35546875,0.91796875,0.30078125,0.23046875,0.6484375,0.359375,2.140625,1.1953125,0.5546875,0.16015625,0.30859375,0.30078125,0.01171875,0.08984375,0.046875,0.0078125,0.08203125,0.0234375,0.046875
1019,21,32,4,29,10.65714,1159,195,44999,2895946,160102.4,19.23245,9.718041,0.53,142,116.8853,222.9448,0.908450704,430.1086,245.8166,444.2271,36.23311,26.6,20.95466,0.616541353,35.9,40.2121,0.348189415,6.274391,5.0762,1.360973,0.03,1056,8,6.9,23.402141,1056,197.4546,49.18359375,41.27734375,0.51171875,1.24609375,0.3984375,0.30078125,0.8046875,0.52734375,2.4375,1.47265625,0.62109375,0.19140625,0.3828125,0.31640625,0.015625,0.1015625,0.0625,0.0078125,0.05078125,0.03125,0.05859375
1020,21,32,4,29,10.65714,1159,195,44999,2895946,160102.4,19.23245,9.718041,0.53,142,116.8853,222.9448,0.908450704,430.1086,245.8166,444.2271,36.23311,26.6,20.95466,0.616541353,35.9,40.2121,0.348189415,6.274391,5.0762,1.360973,0.03,1056,8,6.9,23.402141,1056,197.4546,51.0859375,38.5390625,0.4609375,1.56640625,0.3125,0.2734375,1.08984375,0.62109375,2.765625,1.45703125,0.6328125,0.15625,0.3359375,0.37890625,0.015625,0.08203125,0.09765625,0.01171875,0.046875,0.03515625,0.03515625
1021,21,32,4,29,10.65714,1159,195,44999,2895946,160102.4,19.23245,9.718041,0.53,142,116.8853,222.9448,0.908450704,430.1086,245.8166,444.2271,36.23311,26.6,20.95466,0.616541353,35.9,40.2121,0.348189415,6.274391,5.0762,1.360973,0.03,1056,7.1,6.9,29.44,960,197.4546,50.0078125,40.0078125,0.46484375,1.1171875,0.4609375,0.33203125,0.87890625,0.578125,2.55078125,1.703125,0.57421875,0.2421875,0.37109375,0.296875,0.01171875,0.1484375,0.0859375,0.01171875,0.0625,0.05078125,0.04296875
1022,21,32,4,29,10.65714,1159,195,44999,2895946,160102.4,19.23245,9.718041,1.96,142,116.8853,222.9448,0.908450704,430.1086,245.8166,444.2271,36.23311,26.6,20.95466,0.616541353,35.9,40.2121,0.348189415,6.274391,5.0762,1.360973,0.03,2989,2.664488,6.9,23.402141,1285.803279,197.4546,44.6953125,21.125,0.95703125,0.8671875,0.59375,3.09765625,2.19140625,4.19140625,6.5703125,7.6953125,1.015625,1.55859375,2.7734375,0.57421875,0.12109375,0.4609375,0.25,0.1796875,0.55078125,0.375,0.15625
1023,21,32,4,29,10.65714,1159,195,44999,2895946,160102.4,19.23245,9.718041,1.96,142,116.8853,222.9448,0.908450704,430.1086,245.8166,444.2271,36.23311,26.6,20.95466,0.616541353,35.9,40.2121,0.348189415,6.274391,5.0762,1.360973,0.03,2989,2.664488,6.9,23.402141,1285.803279,197.4546,44.04296875,23.94140625,0.91796875,0.98046875,0.44921875,2.9296875,2.765625,3.6484375,6.84375,5.875,1.06640625,0.8984375,2.8359375,0.77734375,0.10546875,0.46875,0.2734375,0.21875,0.58984375,0.25,0.12109375
1024,21,32,4,29,10.65714,1159,195,44999,2895946,160102.4,19.23245,9.718041,1.96,142,116.8853,222.9448,0.908450704,430.1086,245.8166,444.2271,36.23311,26.6,20.95466,0.616541353,35.9,40.2121,0.348189415,6.274391,5.0762,1.360973,0.03,2989,2.664488,6.9,23.402141,1285.803279,197.4546,45.765625,22.625,0.83203125,0.78125,0.328125,3.0078125,2.484375,3.2578125,6.9453125,6.3515625,0.87890625,1.09375,3.0703125,0.625,0.109375,0.3828125,0.2578125,0.12890625,0.546875,0.30859375,0.21875
1025,21,32,4,29,10.65714,1159,195,44999,2895946,160102.4,19.23245,9.718041,1.96,142,116.8853,222.9448,0.908450704,430.1086,245.8166,444.2271,36.23311,26.6,20.95466,0.616541353,35.9,40.2121,0.348189415,6.274391,5.0762,1.360973,0.03,3096,2,6.9,23.402141,1285.803279,197.4546,46.05078125,23.55078125,0.8984375,0.83203125,0.34765625,2.765625,2.2109375,3.05859375,7.3046875,5.8515625,1.01953125,0.94140625,2.828125,0.62890625,0.1015625,0.33984375,0.17578125,0.18359375,0.50390625,0.2109375,0.1953125
1026,21,32,4,29,10.65714,1159,195,44999,2895946,160102.4,19.23245,9.718041,1.96,142,116.8853,222.9448,0.908450704,430.1086,245.8166,444.2271,36.23311,26.6,20.95466,0.616541353,35.9,40.2121,0.348189415,6.274391,5.0762,1.360973,0.03,3096,2,6.9,23.402141,1285.803279,197.4546,46.28515625,22.0859375,0.76953125,0.75,0.421875,3.15625,2.3515625,3.32421875,7.1953125,6.3125,0.84375,1.1953125,2.69140625,0.72265625,0.109375,0.43359375,0.25390625,0.203125,0.5390625,0.23828125,0.1171875
1027,21,32,4,29,10.65714,1159,195,44999,2895946,160102.4,19.23245,9.718041,1.96,142,116.8853,222.9448,0.908450704,430.1086,245.8166,444.2271,36.23311,26.6,20.95466,0.616541353,35.9,40.2121,0.348189415,6.274391,5.0762,1.360973,0.03,3096,2,6.9,23.402141,1285.803279,197.4546,46.87109375,22.4609375,0.734375,0.71484375,0.4765625,2.62109375,1.984375,3.3203125,6.22265625,7.2265625,0.828125,1.5546875,2.74609375,0.578125,0.0546875,0.33203125,0.22265625,0.140625,0.421875,0.32421875,0.1640625
1028,21,32,4,29,10.65714,1159,195,44999,2895946,160102.4,19.23245,9.718041,1.96,142,116.8853,222.9448,0.908450704,430.1086,245.8166,444.2271,36.23311,26.6,20.95466,0.616541353,35.9,40.2121,0.348189415,6.274391,5.0762,1.360973,0.03,2983,6,6.9,23.402141,1285.803279,197.4546,29.82421875,20.8671875,3.61328125,1.24609375,1.5390625,5.71484375,3.31640625,4.6484375,5.98828125,12.50390625,1.3671875,1.33984375,3.7109375,0.3984375,0.3828125,0.546875,0.3515625,0.7109375,0.53125,0.421875,0.9765625
1029,21,32,4,29,10.65714,1159,195,44999,2895946,160102.4,19.23245,9.718041,1.96,142,116.8853,222.9448,0.908450704,430.1086,245.8166,444.2271,36.23311,26.6,20.95466,0.616541353,35.9,40.2121,0.348189415,6.274391,5.0762,1.360973,0.03,2983,6,6.9,23.402141,1285.803279,197.4546,46.4765625,19.85546875,0.734375,0.90234375,0.7265625,2.83203125,2.23828125,3.17578125,6.08203125,8.828125,0.8515625,1.72265625,3.10546875,0.6015625,0.078125,0.32421875,0.31640625,0.17578125,0.48046875,0.33203125,0.16015625
1030,21,32,4,29,10.65714,1159,195,44999,2895946,160102.4,19.23245,9.718041,1.96,142,116.8853,222.9448,0.908450704,430.1086,245.8166,444.2271,36.23311,26.6,20.95466,0.616541353,35.9,40.2121,0.348189415,6.274391,5.0762,1.360973,0.03,2983,6,6.9,23.402141,1285.803279,197.4546,47.953125,20.41796875,0.76953125,0.7265625,0.515625,3.14453125,2.08203125,3.0859375,6.29296875,7.546875,0.84765625,1.57421875,2.515625,0.64453125,0.09375,0.3046875,0.20703125,0.203125,0.58203125,0.328125,0.1640625
1031,16,30,-8,27,10.65714,1390,77,41535.87,5376941,160102.4,19.23245,9.718041,15.25832,111,116.8853,442,0.967567568,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,2795,0.4,7.3,30,1285.803279,197.4546,41.703125,23.734375,2.6171875,0.6953125,0.8515625,2.5078125,2.546875,3.70703125,4.9921875,6.71484375,0.953125,1.25,2.91796875,0.88671875,0.06640625,0.40625,0.54296875,0.15625,2.28515625,0.28125,0.18359375
1032,16,30,-8,27,10.65714,1390,77,41535.87,5376941,160102.4,19.23245,9.718041,15.25832,111,116.8853,442,0.967567568,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,2795,1.4,7.3,30,1285.803279,197.4546,41.3203125,24.95703125,3.0234375,0.6484375,0.56640625,2.8125,2.6796875,3.33984375,4.67578125,5.5859375,1.05859375,0.94140625,3.28125,0.75390625,0.08984375,0.50390625,0.546875,0.18359375,2.4140625,0.390625,0.2265625
1033,16,30,-8,27,10.65714,1390,77,41535.87,5376941,160102.4,19.23245,9.718041,15.25832,111,116.8853,442,0.967567568,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,2795,1.8,7.3,30,1285.803279,197.4546,42.73828125,23.8359375,2.54296875,0.51171875,0.58984375,2.625,2.30078125,3.73828125,5.34375,5.51171875,1.03125,1.31640625,2.91015625,0.8125,0.07421875,0.48828125,0.640625,0.18359375,2.359375,0.30078125,0.14453125
1034,16,30,-8,27,10.65714,1390,77,41535.87,5376941,160102.4,19.23245,9.718041,15.25832,111,116.8853,442,0.967567568,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,2795,0.4,7.3,30,1285.803279,197.4546,37.15234375,28.02734375,3.3828125,0.72265625,1.0078125,2.58203125,2.62890625,3.8359375,3.77734375,7.16796875,1.0625,0.7890625,2.80078125,0.84375,0.078125,0.5390625,0.625,0.1484375,2.328125,0.359375,0.140625
1035,16,30,-8,27,10.65714,1390,77,41535.87,5376941,160102.4,19.23245,9.718041,15.25832,111,116.8853,442,0.967567568,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,2795,1.4,7.3,30,1285.803279,197.4546,38.87109375,26.68359375,3.484375,0.73828125,0.78125,2.62109375,2.93359375,3.5546875,4.09765625,5.91796875,1.03515625,0.8203125,3.09375,0.75,0.1171875,0.59375,0.625,0.1953125,2.58203125,0.3359375,0.16796875
1036,16,30,-8,27,10.65714,1390,77,41535.87,5376941,160102.4,19.23245,9.718041,15.25832,111,116.8853,442,0.967567568,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,2795,1.8,7.3,30,1285.803279,197.4546,41.8203125,22.9921875,2.40625,0.62890625,0.5859375,3.0703125,2.3984375,3.86328125,5.74609375,5.97265625,1.078125,1.53515625,2.81640625,0.8359375,0.07421875,0.53125,0.6171875,0.12109375,2.39453125,0.37109375,0.140625
1037,16,30,-8,27,10.65714,1390,77,41535.87,5376941,160102.4,19.23245,9.718041,15.25832,111,116.8853,454,0.967567568,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,2695,0.4,7.3,30,1285.803279,197.4546,40.47265625,27.49609375,2.78515625,0.64453125,0.90625,2.2890625,2.88671875,2.80859375,4.74609375,5.5546875,0.98828125,0.5390625,2.796875,0.79296875,0.09375,0.41796875,0.6015625,0.15625,2.5546875,0.26953125,0.19921875
1038,16,30,-8,27,10.65714,1390,77,41535.87,5376941,160102.4,19.23245,9.718041,15.25832,111,116.8853,454,0.967567568,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,2695,1.5,7.3,30,1285.803279,197.4546,42.19140625,24.03515625,2.390625,0.6015625,0.59765625,2.8515625,2.28125,3.71875,5.6640625,5.71875,0.99609375,1.22265625,2.703125,0.71484375,0.078125,0.41015625,0.58984375,0.16015625,2.6328125,0.328125,0.11328125
1039,16,30,-8,27,10.65714,1390,77,41535.87,5376941,160102.4,19.23245,9.718041,15.25832,111,116.8853,454,0.967567568,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,2695,1.9,7.3,30,1285.803279,197.4546,42.828125,26.2734375,2.33984375,0.6171875,0.48828125,2.8203125,2.48828125,3.0234375,4.5546875,4.87890625,0.93359375,0.80859375,3.16015625,0.7421875,0.06640625,0.43359375,0.578125,0.1640625,2.203125,0.3828125,0.21484375
1040,16,30,-8,27,10.65714,1390,77,41535.87,5376941,160102.4,19.23245,9.718041,15.25832,111,116.8853,454,0.967567568,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,2695,0.4,7.3,30,1285.803279,197.4546,38.65625,28.72265625,3.140625,0.73828125,0.73046875,2.5703125,2.95703125,2.9140625,4.671875,5.234375,1.10546875,0.6484375,2.578125,0.85546875,0.10546875,0.46484375,0.515625,0.19921875,2.8359375,0.20703125,0.1484375
1041,16,30,-8,27,10.65714,1390,77,41535.87,5376941,160102.4,19.23245,9.718041,15.25832,111,116.8853,454,0.967567568,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,2695,1.5,7.3,30,1285.803279,197.4546,40.5703125,28.26171875,3.0390625,0.6640625,0.62109375,2.234375,2.63671875,2.9453125,4.19921875,5.10546875,1.1796875,0.5546875,2.94921875,0.76953125,0.12890625,0.484375,0.57421875,0.1953125,2.32421875,0.3515625,0.2109375
1042,16,30,-8,27,10.65714,1390,77,41535.87,5376941,160102.4,19.23245,9.718041,15.25832,111,116.8853,454,0.967567568,430.1086,245.8166,444.2271,36.23311,26.64511,20.95466,2.475801,42.18083,40.2121,10.25516,6.274391,5.0762,1.360973,0.1050774,2695,1.9,7.3,30,1285.803279,197.4546,41.49609375,25.671875,2.7421875,0.6953125,0.671875,2.5625,2.4765625,3.40625,4.625,5.40234375,1.046875,0.99609375,3.07421875,0.8125,0.125,0.515625,0.6328125,0.140625,2.1640625,0.4453125,0.296875
1043,16,31,-8,23,10.65714,1141,104,53661,1716481,38573.34608,4.5,2.31,1.3,250,116.8853,110,0.976,424,266.6666667,444.2271,36.23311,28,26.8,0.146428571,42.18083,40.2121,10.25516,4.6,6.2,0.823913043,0.075,1900,1.32,6.81,24.9,1285.803279,197.4546,44.1484375,21.32421875,0.8671875,0.58984375,1.83203125,0.3671875,1.53515625,0.96484375,8.77734375,1.10546875,1.12890625,1.7734375,13.515625,0.2734375,0.05859375,1.38671875,0.33203125,0,0.00390625,0,0.015625
1044,16,31,-8,23,10.65714,1141,104,53661,1716481,38573.34608,4.5,2.31,1.3,250,116.8853,110,0.976,424,266.6666667,444.2271,36.23311,28,26.8,0.146428571,42.18083,40.2121,10.25516,4.6,6.2,0.823913043,0.075,1900,1.98,6.81,24.9,1285.803279,197.4546,47.328125,19.921875,0.68359375,0.3828125,2.20703125,0.390625,1.53125,0.83984375,5.8125,1.62109375,0.73828125,3.9609375,11.55859375,1.0234375,0.04296875,1.01953125,0.8359375,0.01953125,0.0546875,0.00390625,0.0234375
1045,16,31,-8,23,10.65714,1141,104,53661,1716481,38573.34608,4.5,2.31,1.3,250,116.8853,110,0.976,424,266.6666667,444.2271,36.23311,28,26.8,0.146428571,42.18083,40.2121,10.25516,4.6,6.2,0.823913043,0.075,1900,3.65,6.81,24.9,1285.803279,197.4546,48.85546875,18.9296875,0.63671875,0.4296875,1.53125,0.453125,1.4453125,0.875,7.2265625,0.84765625,0.91015625,2.02734375,14.19140625,0.453125,0.0625,0.828125,0.25,0,0.00390625,0.00390625,0.0390625
1046,15,31,-8,23,10.65714,1141,104,53661,1716481,138318.9466,6.5,4.48,6.9,180,142.8571429,140,0.95,326,258.7301587,270,0.880368098,19,17.6,0.849473684,42.18083,40.2121,10.25516,4,2.9,0.75,0.075,2260,2,6.52,25.4,1285.803279,197.4546,36.421875,32.15625,1.8046875,1.26171875,0.8515625,2.16015625,1.5390625,2.3984375,10.796875,3.01171875,0.84375,3.5859375,1.078125,0.23828125,0.046875,0.1875,0.9296875,0.0078125,0.45703125,0.09375,0.12890625
1047,15,31,-8,23,10.65714,1141,104,53661,1716481,138318.9466,6.5,4.48,6.9,180,142.8571429,140,0.95,326,258.7301587,270,0.880368098,19,17.6,0.849473684,42.18083,40.2121,10.25516,4,2.9,0.75,0.075,2260,2.14,6.52,25.4,1285.803279,197.4546,36.43359375,32.7109375,1.86328125,1.16796875,0.76953125,2.15625,1.47265625,2.0703125,11.1640625,2.62109375,1.03125,3.109375,1.296875,0.25390625,0.05078125,0.18359375,0.87109375,0.015625,0.4296875,0.1328125,0.1953125
1048,15,31,-8,23,10.65714,1141,104,53661,1716481,138318.9466,6.5,4.48,6.9,180,142.8571429,140,0.95,326,258.7301587,270,0.880368098,19,17.6,0.849473684,42.18083,40.2121,10.25516,4,2.9,0.75,0.075,2260,2.68,6.52,25.4,1285.803279,197.4546,34.61328125,33.79296875,2.0859375,1.4609375,0.7734375,2.109375,1.41015625,2.18359375,12.14453125,2.359375,1,3.0078125,0.96875,0.1953125,0.04296875,0.21484375,0.92578125,0.00390625,0.46875,0.125,0.11328125
1049,15,31,-8,23,10.65714,1127,101,53661,1716481,136464.0948,12.533,3.9,1.9,252,178.7234043,187,0.928571429,445,315.6028369,444.2271,36.23311,36,41.5,2.475801,42.18083,40.2121,10.25516,5.3,8.8,1.360973,0.075,2580,1.5,6.75,25.5,1285.803279,197.4546,42.6875,42.2421875,1.015625,0.40234375,0.71484375,0.421875,2.16796875,1.0546875,4.45703125,0.7734375,0.4140625,1.85546875,0.69921875,0.3125,0,0.0546875,0.484375,0,0.08984375,0.05859375,0.09375
1050,15,31,-8,23,10.65714,1127,101,53661,1716481,136464.0948,12.533,3.9,1.9,252,178.7234043,187,0.928571429,445,315.6028369,444.2271,36.23311,36,41.5,2.475801,42.18083,40.2121,10.25516,5.3,8.8,1.360973,0.075,2580,5.21,6.75,25.5,1285.803279,197.4546,47.0234375,37.9765625,0.98046875,0.46875,0.5234375,0.4921875,2.1015625,1.16015625,4.171875,0.95703125,0.4453125,1.8359375,0.78515625,0.28515625,0,0.0703125,0.5234375,0,0.0703125,0.03515625,0.09375
1051,15,31,-8,23,10.65714,1127,101,53661,1716481,136464.0948,12.533,3.9,1.9,252,178.7234043,187,0.928571429,445,315.6028369,444.2271,36.23311,36,41.5,2.475801,42.18083,40.2121,10.25516,5.3,8.8,1.360973,0.075,2580,5.54,6.75,25.5,1285.803279,197.4546,45.84375,38.65234375,1.12890625,0.4609375,0.671875,0.40625,2.13671875,1.25390625,4.1484375,0.78125,0.4453125,2.37109375,0.76171875,0.28515625,0.00390625,0.046875,0.4140625,0,0.0703125,0.05859375,0.05859375
1052,15,31,-8,23,10.65714,1127,101,53661,1716481,44516.44258,3,0.98,19.7,256,181.5602837,222.9448,0.953125,450,319.1489362,495,0.868888889,30,20.95466,2.475801,42.18083,40.2121,10.25516,4.9,4.6,0.787755102,0.075,4240,0.58,6.81,25.3,1285.803279,197.4546,27.16796875,40.02734375,5.44140625,0.48828125,0.890625,2.1171875,1.05859375,3.1875,5.0703125,1.45703125,1.85546875,7,2.390625,0.19140625,0.2734375,0.07421875,0.28125,0.00390625,0.78125,0.01171875,0.23046875
1053,15,31,-8,23,10.65714,1127,101,53661,1716481,44516.44258,3,0.98,19.7,256,181.5602837,222.9448,0.953125,450,319.1489362,495,0.868888889,30,20.95466,2.475801,42.18083,40.2121,10.25516,4.9,4.6,0.787755102,0.075,4240,1.01,6.81,25.3,1285.803279,197.4546,26.625,39.84765625,7.58984375,0.37890625,0.70703125,2.07421875,1.015625,3.3046875,4.63671875,1.33203125,1.72265625,6.859375,2.20703125,0.09765625,0.21484375,0.0859375,0.171875,0,0.86328125,0.02734375,0.23828125
1054,15,31,-8,23,10.65714,1127,101,53661,1716481,44516.44258,3,0.98,19.7,256,181.5602837,222.9448,0.953125,450,319.1489362,495,0.868888889,30,20.95466,2.475801,42.18083,40.2121,10.25516,4.9,4.6,0.787755102,0.075,4240,1.59,6.81,25.3,1285.803279,197.4546,25.71484375,41.671875,6.9375,0.453125,0.58984375,2.33203125,1.10546875,3.34375,4.31640625,1.46484375,1.28125,7.08203125,2.0078125,0.1484375,0.28125,0.03125,0.16015625,0,0.85546875,0.01171875,0.2109375
