,Actual Inf rate (m3/d),HRT (hr) Plant,HRT (hr) Aeration tank,SRT (d),MLSS (mg/l),DO (mg/l),pH,Mixed liquid temperature(鈩?,Conductivity (miu S/cm),SVI (ml/g),Proteobacteria,Bacteroidota,Patescibacteria,Unclassified,Firmicutes,Planctomycetota,Verrucomicrobiota,Chloroflexi,Myxococcota,Others,Bdellovibrionota,Actinobacteriota,Acidobacteriota,Desulfobacterota,Dependentiae,Cyanobacteria,Spirochaetota,Nanoarchaeota,Elusimicrobiota,SAR324 clade(Marine group B),Armatimonadota
1107,291600,17,4.5,6,3464.726266,1.72,7.4,26,1285.803279,197.4546,33.16015625,45.02734375,2.51171875,0.34765625,1.75,0.87109375,2.31640625,3.34375,1.53515625,0.875,0.734375,4.765625,0.8828125,0.296875,1.5234375,0.015625,0.01953125,0,0.0078125,0,0.015625
1108,291600,17,4.5,6,3464.726266,1.2,7.4,26,1285.803279,197.4546,30.54296875,54.72265625,1.67578125,0.15625,1.0859375,0.45703125,1.62109375,2.05859375,1.0859375,0.55859375,0.48828125,3.703125,0.546875,0.1640625,1.0625,0.015625,0.015625,0.0078125,0.01171875,0.00390625,0.015625
1109,291600,17,4.5,6,3464.726266,8.6,7.4,26,1285.803279,197.4546,27.453125,58.43359375,1.3515625,0.14453125,1.0546875,0.36328125,1.44921875,2.0546875,1.046875,0.65234375,0.5703125,3.91015625,0.546875,0.171875,0.76171875,0,0.03125,0,0.00390625,0,0
1110,291600,17,4.5,6,3464.726266,1.1,7.4,26,1285.803279,197.4546,30.13671875,51.97265625,3.875,0.31640625,0.96875,0.36328125,1.9765625,1.953125,1.6875,1.03125,0.546875,2.67578125,0.85546875,0.24609375,1.3125,0.0078125,0.05078125,0.00390625,0.0078125,0.0078125,0.00390625
1111,291600,17,4.5,6,3464.726266,3.5,7.4,26,1285.803279,197.4546,25.9140625,61.15234375,1.83984375,0.16015625,0.84375,0.40234375,1.3671875,1.94140625,1.07421875,0.59375,0.52734375,2.46484375,0.62109375,0.14453125,0.8984375,0.01171875,0.01953125,0.0078125,0.015625,0,0
1112,291600,17,4.5,6,3464.726266,2.1,7.4,25.8,1285.803279,197.4546,31.60546875,54.2265625,1.8359375,0.171875,1.046875,0.44140625,1.703125,2.31640625,0.89453125,0.59375,0.625,2.46484375,0.61328125,0.2421875,1.13671875,0.00390625,0.046875,0.0078125,0.0078125,0.00390625,0.01171875
1113,291600,17,4.5,6,3464.726266,1.47,7.4,25.8,1285.803279,197.4546,27.6875,59.28125,1.7578125,0.125,0.796875,0.34765625,1.59765625,1.83203125,1.046875,0.578125,0.63671875,2.72265625,0.49609375,0.13671875,0.91796875,0.00390625,0.01953125,0,0.01171875,0,0.00390625
1114,291600,17,4.5,6,3464.726266,1.7,7.4,25.8,1285.803279,197.4546,28.70703125,50.1484375,4.08984375,0.19140625,0.90234375,0.5,2.35546875,2.16015625,2.859375,0.98046875,0.9296875,2.953125,1.3359375,0.29296875,1.49609375,0,0.05859375,0.01171875,0.0078125,0.00390625,0.015625
1115,291600,17,4.5,6,3464.726266,2.2,7.2,26,1285.803279,197.4546,34.75,51.64453125,1.703125,0.15625,0.7734375,0.57421875,1.6484375,2.2265625,1.046875,0.6953125,0.53515625,2.51953125,0.53515625,0.21875,0.92578125,0.0078125,0.01953125,0.0078125,0.00390625,0,0.0078125
1116,291600,17,4.5,6,3464.726266,0.8,7.2,26,1285.803279,197.4546,33.73828125,52.01171875,1.875,0.16796875,0.94921875,0.546875,1.66015625,2.296875,0.7578125,0.734375,0.6171875,2.57421875,0.5,0.21875,1.2890625,0.0078125,0.0234375,0.00390625,0.01171875,0.00390625,0.01171875
1117,291600,17,4.5,6,3464.726266,0.31,7.2,26,1285.803279,197.4546,27.28125,50.2109375,3.734375,0.2734375,1.05078125,0.4140625,2.78125,2.21875,3.13671875,1.3359375,1.08203125,3.1328125,1.43359375,0.37890625,1.453125,0.00390625,0.06640625,0.0078125,0.00390625,0,0
1118,10977.69417,19.23245,9.718041,28,3464.726266,9.9,8.47,23.402141,1285.803279,197.4546,47.36328125,18.9765625,0.05078125,0.234375,10.55859375,0.03125,5.125,0.703125,0.0078125,4.14453125,0.03125,0.05859375,0.14453125,11.25390625,0.0078125,0.05078125,1.11328125,0,0.109375,0.03515625,0
1119,10977.69417,19.23245,9.718041,28,3464.726266,9.9,8.47,23.402141,1285.803279,197.4546,45.73828125,17.41015625,0.04296875,0.17578125,15.13671875,0.0390625,5.98828125,0.83984375,0,6.02734375,0.04296875,0.046875,0.23828125,7.125,0,0.03125,1.03125,0,0.0703125,0.015625,0
1120,10977.69417,19.23245,9.718041,28,3464.726266,9.7,8.96,23.402141,1285.803279,197.4546,51.33203125,13.77734375,0.0546875,0.28125,13.09765625,0.08203125,3.3359375,0.6171875,0.00390625,10.46875,0.0546875,0.03125,0.05859375,5.609375,0.00390625,0.10546875,1.01953125,0.00390625,0.04296875,0.01953125,0
1121,10977.69417,19.23245,9.718041,28,3464.726266,9.7,8.96,23.402141,1285.803279,197.4546,42.74609375,13.34375,0.06640625,0.68359375,23.9140625,0.19921875,4.0703125,0.43359375,0,8.03125,0.15625,0.015625,0.046875,5.1953125,0.015625,0.16796875,0.85546875,0,0.05859375,0,0
1122,10977.69417,19.23245,9.718041,28,3464.726266,9.7,8.96,23.402141,1285.803279,197.4546,52.77734375,13,0.05859375,0.1328125,12.69921875,0.03515625,2.78515625,0.86328125,0.00390625,12.05078125,0.015625,0.01171875,0.05078125,4.33203125,0.00390625,0.109375,1.03515625,0,0.01953125,0.015625,0
1123,10977.69417,19.23245,9.718041,28,3464.726266,9.7,8.96,23.402141,1285.803279,197.4546,59.890625,12.5546875,0.04296875,0.16015625,12.1953125,0.015625,2.41796875,0.4765625,0,4.2265625,0.02734375,0.03125,0.078125,6.39453125,0.01953125,0.1171875,1.296875,0,0.03125,0.0234375,0
1124,10977.69417,19.23245,9.718041,28,3464.726266,6.2,9.11,23.402141,1285.803279,197.4546,60.16015625,12.58984375,0.7265625,0.24609375,14.109375,0.03125,1.82421875,0.95703125,0.015625,5.66015625,0.04296875,0.18359375,0.0390625,2.34375,0.01953125,0.203125,0.7109375,0.0859375,0.0390625,0.0078125,0.00390625
1125,10977.69417,19.23245,9.718041,28,3464.726266,6.2,9.11,23.402141,1285.803279,197.4546,69.0546875,11.59375,0.65234375,0.2421875,7.55859375,0.0390625,1.671875,0.84765625,0.00390625,4.75390625,0.05859375,0.19140625,0.03125,2.1875,0.01171875,0.21484375,0.80078125,0.06640625,0.01171875,0.00390625,0.00390625
1126,110000,12,4,15.25832,3464.726266,0.62,7,27.7,1285.803279,197.4546,35.625,49.91796875,2.7890625,0.34765625,0.6953125,0.16796875,0.96875,0.86328125,5.23828125,1.06640625,0.46875,0.27734375,0.61328125,0.26953125,0.1171875,0.265625,0.2734375,0,0,0.03515625,0
1127,110000,12,4,15.25832,3464.726266,0.62,7,27.7,1285.803279,197.4546,39.5,45.515625,3.2109375,0.53515625,0.76953125,0.20703125,0.99609375,1.07421875,4.8828125,0.8515625,0.4296875,0.42578125,0.7109375,0.26171875,0.1796875,0.23046875,0.171875,0,0,0.0390625,0.0078125
1128,110000,12,4,15.25832,3464.726266,0.62,7,27.7,1285.803279,197.4546,34.74609375,48.5078125,3.41015625,0.5703125,0.734375,0.171875,1.0703125,0.9375,6.3046875,0.95703125,0.48828125,0.4609375,0.61328125,0.26171875,0.19921875,0.25390625,0.28515625,0,0.00390625,0.01953125,0.00390625
1129,110000,12,4,15.25832,3464.726266,0.62,7,27.7,1285.803279,197.4546,33.02734375,53.87890625,1.3828125,0.1953125,0.875,0.08984375,0.50390625,1.57421875,4.8359375,1.05859375,0.1796875,0.1796875,0.7109375,0.28515625,0.015625,0.140625,0.9921875,0,0.02734375,0.01171875,0.03515625
1130,110000,12,4,15.25832,3464.726266,0.64,7,27.7,1285.803279,197.4546,43.7265625,41.87890625,1.23046875,0.13671875,1.125,0.140625,0.6484375,2.2265625,5.296875,0.79296875,0.109375,0.390625,0.75,0.3125,0.01171875,0.14453125,0.984375,0,0.03515625,0.01953125,0.0390625
1131,110000,12,4,15.25832,3464.726266,0.56,7,27.7,1285.803279,197.4546,42.7734375,43.11328125,1.21484375,0.16015625,1.18359375,0.16796875,0.6875,2.109375,4.51953125,0.90234375,0.15625,0.53125,0.73828125,0.3203125,0.0078125,0.125,1.203125,0,0.02734375,0.02734375,0.03125
1132,110000,12,4,15.25832,3464.726266,1.15,7,27.7,1285.803279,197.4546,47.859375,32.19140625,2.1796875,0.1484375,1.75390625,0.66015625,0.875,0.8203125,8.53515625,1.28125,1.02734375,1.44921875,0.39453125,0.26171875,0.078125,0.12109375,0.34375,0,0,0.015625,0.00390625
1133,110000,12,4,15.25832,3464.726266,1.15,7,27.7,1285.803279,197.4546,46.828125,34.359375,2.57421875,0.18359375,1.2578125,0.328125,0.87890625,0.60546875,8.6875,1.29296875,1.06640625,0.7578125,0.3828125,0.23046875,0.10546875,0.14453125,0.2890625,0,0.015625,0.0078125,0.00390625
1134,110000,12,4,15.25832,3464.726266,1.15,7,27.7,1285.803279,197.4546,48.3046875,34.70703125,2.34765625,0.25,0.91796875,0.21484375,0.87890625,0.4453125,7.99609375,1.1953125,1.08984375,0.4609375,0.3984375,0.2734375,0.08203125,0.09375,0.3125,0.00390625,0,0.015625,0.01171875
1135,110000,12,4,15.25832,3464.726266,1.22,7,27.7,1285.803279,197.4546,36.58984375,42.8984375,5.296875,0.40625,1.01171875,0.19921875,0.76171875,0.66796875,6.91796875,1.53125,1.28125,0.26953125,0.5,0.234375,0.13671875,0.35546875,0.84765625,0,0.0078125,0.0703125,0.015625
1136,110000,12,4,15.25832,3464.726266,1.22,7,27.7,1285.803279,197.4546,37.91015625,41.9765625,5.6328125,0.43359375,1.0625,0.265625,0.8671875,0.6328125,5.9921875,1.26953125,1.1484375,0.3515625,0.5390625,0.2734375,0.171875,0.46875,0.90234375,0,0,0.08203125,0.01953125
1137,110000,12,4,15.25832,3464.726266,1.22,7,27.7,1285.803279,197.4546,48.75390625,33.59375,3.80078125,0.20703125,1.3046875,0.43359375,0.8671875,1.1484375,5.8515625,0.8125,0.76171875,0.59375,0.6328125,0.2421875,0.05859375,0.29296875,0.5390625,0,0.01171875,0.0859375,0.0078125
1138,160102.4,19.23245,9.718041,15.25832,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,27.73828125,53.046875,4.03125,0.94140625,0.52734375,0.81640625,1.19921875,3.0078125,1.4296875,1.31640625,0.9140625,2.8125,0.8984375,0.13671875,0.09765625,0.11328125,0.05078125,0,0.3125,0.41796875,0.19140625
1139,160102.4,19.23245,9.718041,15.25832,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,25.70703125,56.40625,3.68359375,0.85546875,0.4765625,0.75390625,1.1328125,2.578125,1.453125,1.28515625,0.8515625,2.28125,1.0859375,0.19921875,0.1484375,0.12890625,0.0546875,0.00390625,0.3359375,0.4140625,0.1640625
1140,160102.4,19.23245,9.718041,15.25832,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,26.83203125,53.69140625,4.078125,0.88671875,0.59765625,0.75390625,1.23046875,2.96484375,1.52734375,1.5703125,0.875,2.73828125,0.93359375,0.13671875,0.125,0.0703125,0.05078125,0.0078125,0.375,0.38671875,0.16796875
1141,160102.4,19.23245,9.718041,15.25832,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,28.21484375,50.17578125,4.7890625,0.85546875,0.53125,0.95703125,1.1953125,3.62109375,1.69921875,1.734375,0.48828125,3.375,1.2109375,0.15234375,0.1484375,0.109375,0.03515625,0,0.296875,0.28125,0.12890625
1142,160102.4,19.23245,9.718041,15.25832,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,61.94921875,25.66015625,2.34765625,0.11328125,1.140625,0.2421875,2.1328125,0.3359375,0.41796875,3.0859375,0.359375,1.93359375,0.11328125,0.06640625,0.0546875,0,0.00390625,0,0,0.04296875,0
1143,160102.4,19.23245,9.718041,15.25832,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,63.96875,22.19140625,3.1171875,0.125,1.24609375,0.16796875,1.8984375,0.25,0.40234375,3.44921875,0.2578125,2.6796875,0.07421875,0.09375,0.03515625,0.00390625,0.015625,0,0.00390625,0.01953125,0
1144,160102.4,19.23245,9.718041,15.25832,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,53.96875,34.25390625,2.703125,0.12890625,0.796875,0.12890625,2.4296875,0.203125,0.6015625,2.9296875,0.32421875,1.23828125,0.04296875,0.15625,0.015625,0.0078125,0.015625,0,0.0078125,0.046875,0
1145,533161,5,2.3,1.93,1350,0.57,7.71,24.3,1285.803279,197.4546,73.84765625,17.84765625,0.2265625,0.2421875,0.609375,0.3828125,1.0625,0.2890625,1.65234375,0.95703125,0.21875,2.109375,0.01953125,0.11328125,0.18359375,0.01953125,0.0078125,0,0,0.2109375,0
1146,533161,5,2.3,1.93,1350,1.89,7.71,24.3,1285.803279,197.4546,73.23046875,18.84765625,0.1796875,0.171875,0.55859375,0.37890625,1.0546875,0.25390625,1.5703125,0.796875,0.234375,2.26171875,0.03125,0.1015625,0.125,0.00390625,0.01171875,0,0,0.18359375,0.00390625
1147,533161,5,2.3,1.93,1350,0.59,7.71,24.3,1285.803279,197.4546,73.62890625,17.90234375,0.1328125,0.21875,0.48046875,0.42578125,1.1328125,0.2734375,1.87109375,0.84765625,0.28515625,2.37109375,0.015625,0.09375,0.16015625,0.01953125,0.01953125,0,0,0.11328125,0.0078125
1148,533161,5,2.3,1.93,1300,0.21,7.71,24.4,1285.803279,197.4546,92.578125,3.046875,0.0703125,0.17578125,0.66015625,0.36328125,0.375,0.10546875,0.1015625,0.765625,0.1640625,1.3203125,0.03125,0.0546875,0.02734375,0.0078125,0.0078125,0,0,0.14453125,0
1149,533161,5,2.3,1.93,1300,1.97,7.71,24.4,1285.803279,197.4546,83.3671875,11.265625,0.06640625,0.203125,0.453125,0.31640625,0.96484375,0.125,0.79296875,0.859375,0.171875,1.01953125,0.01171875,0.14453125,0.0234375,0.0234375,0.015625,0,0,0.17578125,0
1150,533161,5,2.3,1.93,1300,1.76,7.71,24.4,1285.803279,197.4546,81.10546875,12.859375,0.078125,0.34765625,0.53515625,0.515625,0.83984375,0.15625,0.70703125,1,0.1640625,1.28125,0.03125,0.1328125,0.01171875,0.015625,0.00390625,0,0,0.21484375,0
1151,28,19.23245,9.718041,90,3464.726266,1.07,6.88,25,1285.803279,197.4546,23.47265625,54.45703125,2.30078125,0.42578125,0.58203125,3.09375,2.78125,3.46484375,1.67578125,1.9765625,0.296875,0.81640625,3.11328125,0.33203125,0.03515625,0.8671875,0.046875,0.00390625,0.0390625,0.01171875,0.20703125
1152,28,19.23245,9.718041,90,3464.726266,2.52,6.89,25,1285.803279,197.4546,23.52734375,53.61328125,2.21875,0.39453125,0.57421875,3.2734375,2.984375,3.9375,1.796875,1.890625,0.31640625,0.74609375,3.2265625,0.28515625,0.0234375,0.81640625,0.07421875,0.00390625,0.0234375,0.0078125,0.265625
1153,28,19.23245,9.718041,90,3464.726266,2.5,6.85,25,1285.803279,197.4546,22.5546875,55.07421875,2.25,0.4375,0.48046875,2.91015625,2.84375,3.75,1.61328125,2.14453125,0.296875,0.5859375,3.30859375,0.34765625,0.03125,0.99609375,0.078125,0.015625,0.0546875,0.02734375,0.19921875
1154,3500,19.2,4,15.25832,3464.726266,2.9,7.5,31,1285.803279,197.4546,37.140625,30.86328125,0.48046875,0.20703125,9.546875,0.03515625,1.6171875,2.71875,0.02734375,5.87890625,0.03515625,0.15234375,0.06640625,9.26171875,0,0.01953125,1.47265625,0.109375,0.21875,0,0.1484375
1155,3500,19.2,4,15.25832,3464.726266,0.1,8,29.9,1285.803279,197.4546,27.9375,35.62109375,0.71484375,0.30078125,10.99609375,0.03515625,1.91796875,2.33984375,0.03515625,7.2265625,0.0390625,0.06640625,0.125,9.8515625,0,0.015625,2.16015625,0.14453125,0.3046875,0.0078125,0.16015625
1156,160102.4,19.23245,9.718041,15.25832,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,57.171875,31.43359375,0.12109375,0.37109375,1.19921875,0.1015625,1.76953125,1.1015625,0.35546875,2.578125,0.07421875,0.20703125,0.4921875,2.1953125,0.01171875,0.05078125,0.66796875,0.015625,0.03125,0.03515625,0.015625
1157,160102.4,19.23245,9.718041,15.25832,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,58.33203125,30.328125,0.109375,0.41796875,1.29296875,0.07421875,1.796875,1.33203125,0.4296875,2.2265625,0.08203125,0.2890625,0.44921875,1.94921875,0.01953125,0.03515625,0.73046875,0.00390625,0.03125,0.02734375,0.04296875
1158,160102.4,19.23245,9.718041,15.25832,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,57.2265625,31.953125,0.0625,0.31640625,0.9609375,0.10546875,1.85546875,1.15234375,0.33984375,2.26953125,0.05078125,0.26171875,0.50390625,2.078125,0,0.02734375,0.71484375,0.0078125,0.0390625,0.0546875,0.01953125
1159,160102.4,19.23245,9.718041,15.25832,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,50.890625,35.51953125,0.19140625,0.375,3.13671875,0.0703125,1.39453125,0.84765625,0.203125,4.88671875,0.05859375,0.31640625,0.296875,1.12890625,0.01953125,0.0546875,0.5390625,0.01171875,0.03515625,0.015625,0.0078125
1160,160102.4,19.23245,9.718041,15.25832,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,48.3203125,36.46875,0.19921875,0.41015625,2.59765625,0.0546875,1.33984375,0.90625,0.19921875,6.84765625,0.14453125,0.3359375,0.23046875,1.1953125,0.02734375,0.06640625,0.5546875,0,0.07421875,0.01171875,0.015625
1161,160102.4,19.23245,9.718041,15.25832,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,44.2890625,37.48046875,0.22265625,0.37890625,2.5,0.05859375,1.55859375,0.7421875,0.20703125,9.7109375,0.14453125,0.23828125,0.29296875,1.29296875,0.03125,0.08984375,0.55078125,0.015625,0.140625,0.03125,0.0234375
1162,4200,19.23245,9.718041,15.25832,3464.726266,2.58,6.3,29,1285.803279,197.4546,35.1015625,8.60546875,1.5546875,0.83203125,3.2890625,3.78125,1.75390625,8.6953125,4.01171875,9.94140625,0.78515625,15.0703125,4.36328125,0.390625,0.35546875,0.3046875,0.02734375,0.05078125,0.1796875,0.4765625,0.4296875
1163,4200,19.23245,9.718041,15.25832,3464.726266,2.58,6.3,29,1285.803279,197.4546,34.47265625,9.8671875,1.86328125,0.81640625,1.53515625,4.33203125,1.80859375,8.99609375,4.19140625,10.26171875,0.640625,14.05078125,4.8671875,0.359375,0.3515625,0.390625,0.01171875,0.078125,0.109375,0.4609375,0.53515625
1164,4200,19.23245,9.718041,15.25832,3464.726266,2.58,6.3,29,1285.803279,197.4546,34.40234375,9.48046875,1.8203125,0.875,1.6953125,4.27734375,1.81640625,8.9609375,4.515625,9.81640625,0.734375,14.83203125,4.5625,0.37109375,0.33203125,0.39453125,0.01171875,0.0546875,0.10546875,0.4609375,0.48046875
1165,4200,19.23245,9.718041,15.25832,3464.726266,2.58,6.3,29,1285.803279,197.4546,35.26171875,11.06640625,1.86328125,0.953125,1.62890625,4.09765625,1.6484375,8.57421875,4.44921875,10.33203125,0.9296875,11.86328125,4.83203125,0.51953125,0.41015625,0.3203125,0.01953125,0.0625,0.20703125,0.421875,0.5390625
1166,4200,19.23245,9.718041,15.25832,3464.726266,2.58,6.3,29,1285.803279,197.4546,34.45703125,10.46484375,1.95703125,0.90625,1.9453125,4.046875,1.76953125,9.25390625,4.28515625,10.12890625,0.82421875,12.68359375,4.73828125,0.32421875,0.46875,0.43359375,0.0234375,0.05078125,0.17578125,0.5078125,0.5546875
1167,4200,19.23245,9.718041,15.25832,3464.726266,2.58,6.3,29,1285.803279,197.4546,34.87109375,11.5546875,2.5,0.9453125,1.50390625,4.0859375,1.74609375,8.33984375,4.4609375,10.3359375,0.9375,10.484375,5.58984375,0.33984375,0.36328125,0.42578125,0.01953125,0.0703125,0.22265625,0.515625,0.6875
1168,4200,19.23245,9.718041,15.25832,3464.726266,2.58,6.3,29,1285.803279,197.4546,35.33203125,11.34765625,2.0703125,0.8671875,1.4296875,4.13671875,1.703125,8.078125,5.28515625,10.13671875,0.94921875,10.6796875,5.296875,0.40625,0.37109375,0.390625,0.01953125,0.05078125,0.18359375,0.60546875,0.66015625
1169,4200,19.23245,9.718041,15.25832,3464.726266,2.58,6.3,29,1285.803279,197.4546,34.9296875,10.4765625,2.0625,0.953125,1.82421875,3.90234375,1.74609375,8.3125,4.73828125,10.25,0.828125,12.3203125,5.0703125,0.40234375,0.390625,0.38671875,0.02734375,0.05859375,0.15625,0.6171875,0.546875
1170,4200,19.23245,9.718041,15.25832,3464.726266,2.58,6.3,29,1285.803279,197.4546,36.10546875,10.265625,1.86328125,0.91015625,1.55859375,3.80859375,1.74609375,7.84375,4.91015625,9.82421875,0.8828125,12.75390625,4.953125,0.41796875,0.46875,0.359375,0.04296875,0.05859375,0.171875,0.5546875,0.5
1171,4200,19.23245,9.718041,15.25832,3464.726266,2.58,6.3,29,1285.803279,197.4546,36.04296875,10.66796875,2.05859375,0.96875,1.8359375,4.01953125,1.86328125,7.54296875,4.703125,9.640625,0.8828125,12.11328125,4.99609375,0.40625,0.375,0.390625,0.03515625,0.0625,0.16796875,0.57421875,0.65234375
1172,4200,19.23245,9.718041,15.25832,3464.726266,2.58,6.3,29,1285.803279,197.4546,33.76953125,10.55078125,1.9609375,0.89453125,1.4140625,4.23046875,1.53125,8.76171875,3.61328125,9.80078125,0.72265625,14.8671875,5.41015625,0.25,0.46484375,0.22265625,0.02734375,0.0625,0.12109375,0.6328125,0.69140625
1173,4200,19.23245,9.718041,15.25832,3464.726266,2.58,6.3,29,1285.803279,197.4546,35.078125,9.8203125,1.85546875,0.77734375,1.70703125,4.03125,1.74609375,8.55859375,4.0625,9.50390625,0.79296875,14.5546875,4.95703125,0.36328125,0.40234375,0.328125,0.0234375,0.0703125,0.1796875,0.51953125,0.66796875
1174,4393,19.23245,24,15,3464.726266,1.56,6.7,26.5,1285.803279,197.4546,54.3515625,20.078125,0.83984375,0.6328125,2.8046875,0.98828125,1.7109375,2.17578125,4.16015625,3.49609375,1.84375,4.07421875,1.44140625,0.390625,0.15625,0.1015625,0.44921875,0,0.1953125,0.10546875,0.00390625
1175,4393,19.23245,24,15,3464.726266,1.56,6.7,26.5,1285.803279,197.4546,52.65625,20.09765625,0.95703125,0.47265625,2.57421875,1,1.765625,2.51953125,3.66796875,4.27734375,1.38671875,5.703125,1.77734375,0.265625,0.125,0.07421875,0.33203125,0.00390625,0.17578125,0.1640625,0.00390625
1176,4393,19.23245,24,15,3464.726266,1.56,6.7,26.5,1285.803279,197.4546,53.16796875,21.95703125,0.9921875,0.46484375,2.24609375,0.85546875,1.6640625,2.12890625,3.359375,4.50390625,1.42578125,4.2890625,1.6640625,0.375,0.1015625,0.0859375,0.34765625,0.01171875,0.22265625,0.12109375,0.015625
1177,4393,19.23245,24,15,3464.726266,1.56,6.7,26.5,1285.803279,197.4546,52.15234375,20.57421875,0.84765625,0.5390625,2.27734375,0.94921875,1.85546875,2.29296875,4.00390625,4.39453125,1.33984375,6.0078125,1.45703125,0.38671875,0.140625,0.0546875,0.41796875,0.00390625,0.12109375,0.1796875,0.00390625
1178,4393,19.23245,24,15,3464.726266,1.56,6.7,26.5,1285.803279,197.4546,51.484375,19.046875,0.85546875,0.5546875,2.42578125,1.16796875,1.703125,2.4375,4.8203125,4.265625,1.47265625,6.328125,2.23046875,0.26953125,0.1640625,0.06640625,0.40234375,0.01171875,0.140625,0.140625,0.01171875
1179,4393,19.23245,24,15,3464.726266,1.56,6.7,26.5,1285.803279,197.4546,52.75,20.62890625,0.8125,0.53125,2.15625,1.1875,1.8515625,2.41015625,3.91796875,3.97265625,1.33984375,5.24609375,1.8984375,0.328125,0.109375,0.0859375,0.43359375,0.00390625,0.16796875,0.1640625,0.00390625
1180,4393,19.23245,24,15,3464.726266,3.1,7.4,23.5,1285.803279,197.4546,52.19140625,19.66796875,1.0078125,0.4453125,2.19140625,1.2734375,1.7890625,2.6328125,3.71875,4.3984375,1.51953125,5.828125,2.109375,0.29296875,0.11328125,0.07421875,0.40625,0.00390625,0.171875,0.1484375,0.015625
1181,4393,19.23245,24,15,3464.726266,3.1,7.4,23.5,1285.803279,197.4546,52.6796875,18.74609375,0.73828125,0.56640625,2.75390625,1.08203125,1.74609375,2.46484375,4.71875,3.859375,1.75,5.84765625,1.765625,0.34765625,0.11328125,0.05078125,0.484375,0.01171875,0.12890625,0.1328125,0.01171875
