,Actual Inf rate (m3/d),HRT (hr) Plant,HRT (hr) Aeration tank,SRT (d),MLSS (mg/l),DO (mg/l),pH,Mixed liquid temperature(鈩?,Conductivity (miu S/cm),SVI (ml/g),Gammaproteobacteria,Bacteroidia,Unclassified,Alphaproteobacteria,Others,Clostridia,Anaerolineae,Parcubacteria,Polyangia,Planctomycetes,Verrucomicrobiae,Bdellovibrionia,Chlamydiae,Oligoflexia,Phycisphaerae,Gracilibacteria,Actinobacteria,Bacilli,Microgenomatia,Babeliae,ABY1,Saccharimonadia,Acidimicrobiia,Omnitrophia,Cyanobacteriia,Acidobacteriae,Myxococcia,Nanoarchaeia,Thermoleophilia,Blastocatellia,OM190,Spirochaetia,Nitrospiria,Chloroflexia,Kiritimatiellae,Ignavibacteria,Desulfuromonadia,Campylobacteria,Gemmatimonadetes,Vicinamibacteria,Fimbriimonadia,Vampirivibrionia,Desulfovibrionia,Negativicutes,Holophagae,Leptospirae,metagenome,Kapabacteria,Lineage IIb,Desulfobacteria,Hydrogenedentia
973,454249.4141,19.23245,60,15.25832,3196,16.97,6.8,27.4,1285.803279,197.4546,36.8125,41.390625,1.140625,5.17578125,0.359375,0.37890625,0.1171875,0.08984375,1.17578125,0.2265625,2.34765625,0.40234375,0.04296875,0.36328125,0.03125,0.9375,0.640625,0.078125,0,0.1484375,0.046875,0.1640625,0.828125,0.01171875,0,0.1640625,0.09375,0.00390625,0.02734375,0.21875,0.140625,0.05078125,0.0078125,0.0234375,0.0234375,1.1640625,0.33984375,0.4140625,0.54296875,0.11328125,0.1171875,0.0234375,0.0390625,0.01171875,1.6796875,0.57421875,0.19921875,0.7578125,0.01171875,0.0078125,0.33984375
974,454249.4141,19.23245,60,15.25832,3196,16.97,6.8,27.4,1285.803279,197.4546,53.3359375,32.3515625,0.609375,3.81640625,0.38671875,0.40625,0.08203125,0.0546875,0.76171875,0.125,1.4375,0.27734375,0.02734375,0.1640625,0.03515625,0.49609375,0.47265625,0.109375,0.00390625,0.09375,0.03515625,0.0625,0.5625,0.00390625,0.00390625,0.1171875,0.01953125,0,0.015625,0.109375,0.0703125,0.0234375,0.01171875,0.00390625,0.0234375,0.51171875,0.1328125,0.609375,0.25390625,0.0546875,0.07421875,0.01171875,0.046875,0.0234375,0.96484375,0.4140625,0.09375,0.4921875,0,0.0078125,0.19921875
975,454249.4141,19.23245,60,15.25832,3196,16.97,6.8,27.4,1285.803279,197.4546,41.625,38.48046875,0.9453125,5.18359375,0.43359375,0.4140625,0.046875,0.09765625,1.12109375,0.140625,2.1015625,0.37890625,0.0390625,0.2421875,0.04296875,0.7421875,0.515625,0.09765625,0,0.1171875,0.046875,0.08984375,0.5703125,0.00390625,0.00390625,0.1015625,0.0625,0.00390625,0.046875,0.1796875,0.12890625,0.06640625,0.0078125,0.046875,0.03125,0.94140625,0.25390625,0.51953125,0.40625,0.046875,0.125,0.03125,0.05859375,0.015625,1.7734375,0.515625,0.15234375,0.67578125,0.015625,0,0.3125
976,45424.94141,6,2,6.6,1200,1,7.11,23.402141,1285.803279,197.4546,47.60546875,40.0859375,0.21484375,4.25,0.34765625,0.33984375,0.25390625,0.171875,1.48046875,0.05859375,1.71875,0.1171875,0.0078125,0.09375,0.0078125,0.09765625,1.03125,0.1875,0.0078125,0,0,0.00390625,0.046875,0,0,0.11328125,0.0390625,0,0.00390625,0,0.0078125,0.04296875,0.01171875,0.03125,0.01953125,0.234375,0.33984375,0.1484375,0.21875,0.00390625,0.01171875,0.0078125,0.1015625,0.05078125,0.30078125,0.015625,0.0078125,0.00390625,0,0,0.15625
977,45424.94141,6,2,6.6,1200,1,7.11,23.402141,1285.803279,197.4546,48.6953125,38.36328125,0.21484375,4.1328125,0.3671875,0.29296875,0.25390625,0.22265625,1.578125,0.08984375,2.05859375,0.1953125,0,0.09765625,0,0.09375,1.09765625,0.23828125,0,0.0078125,0,0.01171875,0.05078125,0,0.00390625,0.0703125,0.0546875,0,0.00390625,0,0,0.05078125,0.00390625,0.05859375,0.0234375,0.2421875,0.38671875,0.12890625,0.2265625,0.0234375,0.0078125,0,0.12109375,0.046875,0.34375,0.01953125,0.00390625,0.01171875,0,0.00390625,0.1015625
978,45424.94141,6,2,6.6,1200,1,7.11,23.402141,1285.803279,197.4546,47.84765625,36.2734375,0.20703125,4.69921875,0.390625,0.375,0.29296875,0.1484375,2.68359375,0.0703125,2.859375,0.10546875,0,0.10546875,0.00390625,0.05859375,1.21875,0.25390625,0.01171875,0,0,0.0078125,0.0625,0,0.00390625,0.08984375,0.109375,0,0.0078125,0.00390625,0,0.0625,0,0.09375,0.04296875,0.34765625,0.55078125,0.04296875,0.15625,0.00390625,0.01171875,0,0.16015625,0.06640625,0.37109375,0.0234375,0.015625,0.00390625,0,0,0.15625
979,85853.13926,6,2,17,2730,4.2,6.5,28.5,1285.803279,197.4546,25.78125,21.03515625,2.7890625,11.078125,1.1796875,1.16015625,1.6015625,0.04296875,5.84375,1.52734375,1.40234375,0.46484375,0.4140625,0.5625,0.86328125,0.3125,0.36328125,0.16796875,0.0390625,0.1953125,0.05078125,0.01953125,0.30078125,0.00390625,0.015625,0.44921875,0.23046875,0,0.2890625,2.76953125,0.484375,0.0078125,13.47265625,0.10546875,0.0859375,0.20703125,0.0859375,0.55859375,1.078125,0.71484375,0.70703125,0.25,0.03125,0.0078125,0.0390625,0.05859375,0.33984375,0.234375,0.1171875,0.03515625,0.42578125
980,85853.13926,6,2,17,2730,4.2,6.5,28.5,1285.803279,197.4546,27.2890625,18.97265625,2.9921875,11.42578125,1.44921875,0.765625,1.98046875,0.04296875,6.17578125,1.35546875,1.40625,0.52734375,0.33984375,0.69921875,0.91796875,0.37890625,0.40234375,0.15234375,0.03125,0.16015625,0.05859375,0.01953125,0.41015625,0.00390625,0.0078125,0.5546875,0.21875,0,0.44921875,2.890625,0.609375,0.00390625,12.30078125,0.10546875,0.0546875,0.19921875,0.078125,0.25390625,1.17578125,0.703125,0.76171875,0.28125,0.02734375,0.0078125,0.03125,0.0703125,0.33984375,0.34375,0.0859375,0.03515625,0.453125
981,85853.13926,6,2,17,2730,4.2,6.5,28.5,1285.803279,197.4546,26.81640625,18.0546875,2.93359375,11.22265625,1.15234375,0.8359375,1.875,0.05859375,5.87890625,1.64453125,1.64453125,0.44921875,0.45703125,0.65625,0.9921875,0.328125,0.49609375,0.20703125,0.03125,0.13671875,0.03515625,0.01953125,0.41015625,0.00390625,0.0234375,0.453125,0.13671875,0.00390625,0.42578125,2.87109375,0.453125,0,14.51953125,0.1328125,0.0546875,0.19140625,0.0703125,0.1796875,1.1640625,0.9140625,0.62109375,0.26171875,0.015625,0.0078125,0.05859375,0.0546875,0.3203125,0.21484375,0.05859375,0.015625,0.4375
982,191920.3774,19.23245,9.718041,15.25832,3276,0.73,7.096624,23.402141,1285.803279,197.4546,42.15625,29.3671875,1.10546875,4.41015625,0.48046875,0.54296875,0.3125,0.23828125,7.00390625,0.08984375,1.33203125,1.1796875,0.4765625,0.4296875,0.2109375,0.55859375,0.55078125,0.15234375,0.015625,0.10546875,0.01953125,0.0390625,0.12890625,0.00390625,0,0.0703125,0.42578125,0,0.01953125,0.03515625,0.11328125,0.0625,0.00390625,0.0078125,0.00390625,0.0078125,0.12109375,5.1015625,0.2109375,0.0625,0.0546875,0.51171875,0.03125,0.0390625,0.15625,1.9375,0.03125,0.02734375,0.0078125,0.00390625,0.04296875
983,191920.3774,19.23245,9.718041,15.25832,3276,0.87,7.096624,23.402141,1285.803279,197.4546,48.2734375,25.4765625,0.921875,4.71875,0.3671875,0.390625,0.3046875,0.16796875,7.7734375,0.07421875,1.13671875,0.9375,0.40625,0.390625,0.28515625,0.484375,0.921875,0.11328125,0.01171875,0.10546875,0.0390625,0.0546875,0.1875,0,0.0078125,0.04296875,0.44140625,0,0.01953125,0.015625,0.08984375,0.02734375,0.00390625,0.0078125,0.00390625,0.00390625,0.11328125,2.26171875,0.19140625,0.15234375,0.05078125,0.5078125,0.0078125,0.0390625,0.109375,2.2421875,0.0390625,0.03515625,0.00390625,0,0.0390625
984,191920.3774,19.23245,9.718041,15.25832,3276,1.58,7.096624,23.402141,1285.803279,197.4546,45.1953125,30.59765625,1.4765625,3.91796875,0.3359375,0.26953125,0.21484375,0.1875,7.6328125,0.109375,0.78515625,0.91015625,0.5078125,0.3046875,0.17578125,0.859375,0.28125,0.125,0.015625,0.11328125,0.06640625,0.01171875,0.10546875,0,0,0.05859375,0.2890625,0,0.03125,0.02734375,0.078125,0.015625,0,0,0.00390625,0.0078125,0.08203125,1.94140625,0.1484375,0.078125,0.04296875,0.48046875,0,0.01953125,0.1015625,2.265625,0.03515625,0.0234375,0.0078125,0,0.0625
985,191920.3774,19.23245,9.718041,15.25832,3276,0.73,7.096624,23.402141,1285.803279,197.4546,45.06640625,28.8046875,1.05859375,3.9453125,0.5234375,0.3828125,0.28125,0.1796875,6.734375,0.1328125,1.25390625,1.05078125,0.42578125,0.4453125,0.2109375,0.58203125,0.54296875,0.171875,0.01171875,0.13671875,0.03125,0.0234375,0.16015625,0,0.0078125,0.0625,0.37109375,0,0.01953125,0.01171875,0.0703125,0.0546875,0.00390625,0.015625,0,0,0.12109375,4.2578125,0.2109375,0.05859375,0.046875,0.4765625,0.03125,0.03125,0.11328125,1.77734375,0.0390625,0.0078125,0.00390625,0,0.05078125
986,191920.3774,19.23245,9.718041,15.25832,3276,0.87,7.096624,23.402141,1285.803279,197.4546,47.15625,28.64453125,0.9765625,4.25390625,0.40234375,0.41796875,0.27734375,0.25390625,6.84375,0.05859375,1.18359375,0.94921875,0.39453125,0.48828125,0.1796875,0.65234375,0.453125,0.09375,0,0.125,0.03125,0.01171875,0.0859375,0,0,0.07421875,0.3671875,0,0.03125,0.02734375,0.0703125,0.02734375,0,0.01171875,0.0078125,0.0078125,0.08984375,2.28515625,0.18359375,0.078125,0.0390625,0.46484375,0.0078125,0.015625,0.10546875,2.03125,0.05859375,0.015625,0.0078125,0,0.05859375
987,191920.3774,19.23245,9.718041,15.25832,3276,1.58,7.096624,23.402141,1285.803279,197.4546,47.55078125,27.9765625,1.5078125,3.82421875,0.26953125,0.2421875,0.20703125,0.1953125,7.50390625,0.05078125,1.02734375,0.84375,0.4375,0.30859375,0.21484375,0.80078125,0.35546875,0.078125,0,0.12890625,0.046875,0.015625,0.12109375,0,0.00390625,0.0625,0.48046875,0,0.03125,0.046875,0.07421875,0.03125,0.0078125,0.0078125,0,0,0.14453125,1.73046875,0.1875,0.08203125,0.02734375,0.49609375,0.00390625,0.01953125,0.10546875,2.62109375,0.03125,0.0234375,0,0,0.07421875
988,160102.4,15.2,4.2,3.1,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,50.83984375,23.74609375,1.7578125,5.7421875,0.8515625,0.7421875,0.7109375,0.39453125,3.8671875,0.3828125,0.8671875,0.4921875,0.35546875,0.30078125,0.328125,0.98046875,0.6328125,0.27734375,0.04296875,0.328125,0.07421875,0.09375,0.26171875,0.01171875,0.07421875,0.14453125,0.24609375,0.02734375,0.08203125,0.86328125,0.203125,0.0234375,1.2109375,0.11328125,0.015625,0.3046875,0.31640625,0.74609375,0.31640625,0.16796875,0.09765625,0.14453125,0.0625,0.08203125,0.09765625,0.26171875,0.09375,0.08984375,0.0234375,0.01953125,0.08984375
989,160102.4,15.2,4.2,3.1,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,60.80078125,24.078125,1.96875,4.82421875,0.21875,0.390625,0.03125,0.06640625,3.3515625,0.08203125,0.66796875,0.6015625,0.02734375,0.0703125,0.00390625,0.79296875,0.46484375,0.234375,0,0.09375,0,0.05859375,0.0859375,0,0.03515625,0.0078125,0.0234375,0,0.00390625,0.0078125,0.015625,0.0078125,0.0078125,0.0546875,0,0,0.1328125,0.5390625,0.1328125,0,0.02734375,0,0.01953125,0.03125,0,0.0078125,0,0,0,0,0.03125
990,160102.4,15.2,4.2,3.1,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,56.34765625,27.95703125,2.5390625,4.4140625,0.17578125,0.421875,0.046875,0.08203125,3.47265625,0.0625,0.80859375,0.5546875,0.0546875,0.08984375,0,0.76953125,0.453125,0.2265625,0,0.09765625,0.0078125,0.06640625,0.07421875,0,0.05078125,0.0078125,0,0,0,0.01171875,0.01953125,0.0078125,0.00390625,0.046875,0.00390625,0,0.15625,0.66796875,0.1796875,0,0.0078125,0,0.02734375,0.015625,0.01171875,0.01953125,0.00390625,0.00390625,0,0.0078125,0.0234375
991,160102.4,15.2,4.2,3.1,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,58.43359375,27.28515625,2.00390625,4.3046875,0.20703125,0.328125,0.0390625,0.078125,2.8671875,0.09375,0.66796875,0.62109375,0.0546875,0.07421875,0.00390625,1.03125,0.359375,0.1875,0,0.078125,0,0.0625,0.06640625,0,0.02734375,0.0078125,0.01171875,0,0,0.0078125,0.015625,0.0078125,0.00390625,0.03125,0.0078125,0.00390625,0.1328125,0.65234375,0.12109375,0,0.0078125,0.00390625,0.02734375,0.0390625,0.00390625,0.01171875,0,0,0,0.00390625,0.0234375
992,160102.4,15.2,4.2,3.1,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,60.32421875,25.65625,2.0625,4.17578125,0.15625,0.28125,0.01171875,0.08203125,3.3671875,0.0859375,0.7578125,0.41015625,0.0546875,0.07421875,0.01171875,0.71484375,0.3828125,0.17578125,0,0.0390625,0.0078125,0.0546875,0.06640625,0,0.0625,0.0078125,0.01171875,0,0,0.01171875,0.0234375,0.01171875,0,0.02734375,0,0.00390625,0.14453125,0.50390625,0.140625,0.0078125,0.0078125,0,0.015625,0.02734375,0,0.015625,0,0,0,0.00390625,0.01953125
993,160102.4,15.2,4.2,3.1,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,63.4140625,21.6328125,2.4375,4.83984375,0.16796875,0.3671875,0.0390625,0.0546875,3.22265625,0.04296875,0.64453125,0.36328125,0.0390625,0.05078125,0.00390625,0.59765625,0.46484375,0.14453125,0,0.09375,0.00390625,0.01953125,0.08984375,0,0.125,0.015625,0.0234375,0.00390625,0,0.0078125,0.02734375,0,0.00390625,0.05078125,0.00390625,0,0.1328125,0.58203125,0.14453125,0,0.01953125,0.00390625,0.03125,0.015625,0.01171875,0.015625,0.0078125,0.00390625,0,0,0.03515625
994,120338.2406,24,6,10,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,35.57421875,18.30859375,1.5859375,8.39453125,1.97265625,0.44140625,2.78125,0.15625,8.39453125,1.47265625,0.8671875,0.39453125,0.0625,0.3203125,0.6953125,0.28515625,1.74609375,0.17578125,0.00390625,0.0546875,0.04296875,0.05078125,2.01953125,0.02734375,0.01171875,0.28515625,0.68359375,0.0234375,1.2265625,1.375,0.9453125,0.0078125,3.8828125,0.33984375,0.0546875,0.35546875,0.515625,0.65625,0.60546875,0.51953125,0.05859375,0.10546875,0.03125,0.01953125,0.05859375,0.7734375,0.19140625,1.17578125,0.03515625,0.00390625,0.23046875
995,120338.2406,24,6,10,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,37.19921875,19.9765625,1.84765625,7.0546875,2.00390625,0.33203125,2.28125,0.23046875,11.02734375,1.02734375,0.95703125,0.546875,0.06640625,0.3828125,0.8828125,0.29296875,0.66015625,0.1015625,0.0234375,0.06640625,0.08203125,0.046875,0.8828125,0.0234375,0,0.21484375,0.93359375,0.05078125,0.3125,1.69921875,1.16015625,0.03125,1.23828125,0.140625,0.015625,0.19140625,0.703125,0.6796875,0.69921875,0.3125,0.06640625,0.14453125,0.05859375,0.0234375,0.06640625,0.78515625,0.20703125,1.96875,0.05078125,0.0078125,0.2421875
996,120338.2406,24,6,10,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,36.390625,19.06640625,1.7421875,7.72265625,2.125,0.30859375,2.6171875,0.17578125,9.62109375,1.14453125,0.93359375,0.45703125,0.0859375,0.34375,0.9453125,0.3046875,1.30859375,0.1171875,0.00390625,0.02734375,0.09375,0.078125,1.4375,0.03125,0.01171875,0.24609375,0.71875,0.06640625,0.74609375,1.7578125,1.21484375,0.01171875,2.4609375,0.2421875,0.01953125,0.234375,0.609375,0.2890625,0.65625,0.4296875,0.0625,0.12890625,0.015625,0.015625,0.0625,0.76171875,0.17578125,1.72265625,0.04296875,0,0.21484375
997,160102.4,19.23245,9.718041,15.25832,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,24.9453125,27.16015625,2.07421875,7.5703125,1.51953125,0.26171875,7.76171875,0.125,7.390625,1.0546875,0.671875,0.66015625,0.125,0.26171875,1.125,0.671875,2.453125,0.234375,0,0.08203125,0.01171875,0.046875,1.0859375,0.1640625,0.0234375,0.06640625,0.43359375,0.140625,1.0234375,2.82421875,1.20703125,0.02734375,1.9921875,1.125,0.01953125,0.69140625,0.40234375,0.5859375,0.609375,0.2890625,0.23828125,0.125,0.04296875,0.0234375,0.04296875,0.25390625,0.07421875,0.01953125,0.12890625,0.01953125,0.11328125
998,160102.4,19.23245,9.718041,15.25832,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,23.5234375,26.20703125,1.7890625,7.94140625,1.484375,0.29296875,8.8125,0.1171875,6.2578125,1.3203125,0.6484375,0.6328125,0.09765625,0.18359375,0.84375,0.5,3.515625,0.33203125,0.046875,0.05859375,0.0234375,0.03125,1.328125,0.07421875,0.02734375,0.10546875,0.3828125,0.04296875,1.5,2.9140625,0.93359375,0.01953125,3.2734375,1.42578125,0.01953125,0.671875,0.32421875,0.40625,0.46484375,0.35546875,0.2421875,0.125,0.046875,0,0.0078125,0.265625,0.078125,0.0234375,0.1171875,0.01171875,0.15234375
999,160102.4,19.23245,9.718041,15.25832,3464.726266,2.664488,7.096624,23.402141,1285.803279,197.4546,23.3828125,25.2109375,1.91015625,7.9765625,1.453125,0.296875,9.1328125,0.1484375,6.15625,1.4921875,0.625,0.48828125,0.09765625,0.17578125,0.85546875,0.47265625,3.75,0.328125,0.046875,0.07421875,0.0078125,0.0234375,1.3828125,0.13671875,0.015625,0.07421875,0.31640625,0.09765625,1.7109375,2.7109375,1.1640625,0.0234375,3.32421875,1.6953125,0.01953125,0.7890625,0.30859375,0.31640625,0.53515625,0.328125,0.19140625,0.109375,0.0390625,0.01953125,0.01953125,0.28515625,0.04296875,0.0078125,0.08203125,0.01171875,0.13671875
1000,34068.70606,16.5,4.9,18,3800,1.6,7.2,30.1,1285.803279,197.4546,55.69921875,24.43359375,2.35546875,4.4921875,0.6875,0.41015625,0.8203125,0.12109375,3.59765625,0.203125,0.69140625,0.41796875,0.07421875,0.07421875,0.14453125,0.5234375,0.6953125,0.23828125,0.05078125,0.06640625,0.0234375,0.0703125,0.203125,0.0078125,0.0546875,0.078125,0.22265625,0.03515625,0.08203125,0.36328125,0.20703125,0.0078125,1.125,0.08984375,0,0.11328125,0.1171875,0.6953125,0.203125,0.09765625,0.078125,0.03515625,0.01953125,0.04296875,0.0234375,0.078125,0.046875,0.04296875,0,0.0078125,0.03125
1001,34068.70606,16.5,4.9,18,3800,1.6,7.2,30.1,1285.803279,197.4546,39.23828125,16.859375,1.890625,5.48046875,2.1640625,0.28515625,7.35546875,0.07421875,4.109375,1.1015625,0.3671875,0.40234375,0.1640625,0.09765625,0.6953125,0.20703125,1.03125,0.078125,0.14453125,0.0546875,0.0625,0.15234375,0.99609375,0.01953125,0.00390625,0.21875,1.015625,0.0390625,0.8984375,1.65234375,0.59375,0.0078125,9.42578125,0.22265625,0.05078125,0.29296875,0.1796875,0.109375,0.39453125,0.58203125,0.37890625,0.11328125,0.015625,0.00390625,0.04296875,0.37890625,0.1640625,0.1171875,0.00390625,0,0.0625
1002,34068.70606,16.5,4.9,18,3800,1.6,7.2,30.1,1285.803279,197.4546,39.57421875,18.42578125,2.203125,5.84375,2.07421875,0.3359375,6.97265625,0.109375,4.41796875,0.9765625,0.4375,0.4296875,0.1328125,0.15625,0.6953125,0.22265625,0.99609375,0.12890625,0.1328125,0.09375,0.10546875,0.203125,0.87890625,0.03515625,0.015625,0.22265625,1.00390625,0.12109375,0.7265625,1.35546875,0.65625,0,6.98828125,0.1484375,0.05859375,0.33984375,0.1640625,0.26953125,0.46875,0.43359375,0.296875,0.1328125,0.02734375,0.00390625,0.05078125,0.5,0.12109375,0.1953125,0.02734375,0.00390625,0.0859375
1003,47317.6473,31,20,40,3464.726266,0.14,7.096624,23.402141,1285.803279,197.4546,30.5546875,13.89453125,1.91796875,5.55078125,3.69140625,0.65234375,7.95703125,1.0078125,9.2890625,0.9140625,0.640625,0.453125,0.08203125,0.234375,1.5234375,0.46484375,1.87890625,0.16796875,0.046875,0.05078125,0.1796875,0.08203125,1.0234375,0.1015625,0,0.171875,0.26171875,0.2890625,0.7890625,1.078125,0.75390625,0.0390625,8.125,0.11328125,0.03515625,0.84375,0.45703125,2.49609375,0.2265625,0.37890625,0.19921875,0.2421875,0.1015625,0.05078125,0.08984375,0.30859375,0.08203125,0.19140625,0.13671875,0.01171875,0.16796875
1004,47317.6473,31,20,40,3464.726266,2.3,7.096624,23.402141,1285.803279,197.4546,32.17578125,17.0234375,2.91015625,4.86328125,4.078125,0.38671875,5.8203125,1.6796875,10.8671875,0.5703125,0.8515625,0.703125,0.05078125,0.28515625,1.9375,0.640625,1.3125,0.10546875,0.0390625,0.08984375,0.29296875,0.046875,0.765625,0.25,0,0.09375,0.4765625,0.73828125,0.3359375,1.2109375,1.08984375,0.05078125,3.6796875,0.0703125,0.03125,0.7109375,0.48828125,1.203125,0.22265625,0.21484375,0.1640625,0.296875,0.06640625,0.05859375,0.08203125,0.3515625,0.08984375,0.25,0.15625,0.0078125,0.11328125
1005,47317.6473,31,20,40,3464.726266,0.2,7.096624,23.402141,1285.803279,197.4546,36.26953125,15.48828125,2.5703125,5.48828125,4.1875,0.40625,5.2578125,0.9609375,9.86328125,0.609375,0.7578125,0.75390625,0.0703125,0.29296875,1.6171875,0.4296875,1.1171875,0.1328125,0.05859375,0.10546875,0.22265625,0.05859375,0.80078125,0.16796875,0.00390625,0.2265625,0.3515625,0.45703125,0.4296875,1.17578125,1.078125,0.04296875,3.79296875,0.09375,0.0234375,1.078125,0.53515625,0.50390625,0.16015625,0.234375,0.28515625,0.3359375,0.10546875,0.05859375,0.1015625,0.421875,0.09375,0.29296875,0.203125,0.0234375,0.203125
1006,9842.070638,19.23245,20.5,19.6,2895,0.7,7.05,24.9,1285.803279,197.4546,31.65625,27.734375,1.86328125,6.60546875,1.703125,0.49609375,3.73046875,0.37890625,6.1640625,0.5546875,1.38671875,0.42578125,0.390625,0.62109375,1.04296875,0.16015625,0.2265625,0.109375,0.1171875,0.4921875,0.09375,0.1328125,0.5390625,0.25390625,0.03515625,0.3203125,0.91015625,0.1875,0.40234375,3.35546875,0.84375,0.015625,1.7578125,0.17578125,0.015625,0.7421875,0.60546875,0.953125,0.08984375,0.28125,0.1796875,0.2109375,0.046875,0.046875,0.12109375,1.21875,0.140625,0.17578125,0.10546875,0.00390625,0.1796875
1007,9842.070638,19.23245,20.5,19.6,2895,2.2,7.05,24.9,1285.803279,197.4546,28.22265625,27.4609375,2.25390625,7.37109375,2.0390625,0.42578125,4.40234375,0.41015625,6.9765625,0.84765625,1.484375,0.5390625,0.42578125,0.59765625,1.1484375,0.1640625,0.24609375,0.15234375,0.1171875,0.54296875,0.13671875,0.1484375,0.6875,0.265625,0.046875,0.3359375,0.96484375,0.203125,0.43359375,2.88671875,1.0703125,0.02734375,1.8828125,0.20703125,0.015625,0.890625,0.56640625,0.34375,0.12109375,0.359375,0.2421875,0.2109375,0.078125,0.02734375,0.12109375,1.24609375,0.12890625,0.1953125,0.1484375,0.0234375,0.15625
1008,9842.070638,19.23245,20.5,19.6,2895,3.2,7.05,24.9,1285.803279,197.4546,29.4609375,26.140625,2.3828125,6.9296875,2.05078125,0.49609375,4.8515625,0.4765625,6.18359375,0.796875,1.6484375,0.64453125,0.4609375,0.63671875,1.05859375,0.1171875,0.24609375,0.1015625,0.11328125,0.50390625,0.15625,0.125,0.5859375,0.22265625,0.03515625,0.4296875,1.0859375,0.1953125,0.39453125,3.14453125,1.12890625,0.0390625,1.984375,0.19921875,0.00390625,0.8125,0.4765625,0.32421875,0.13671875,0.39453125,0.19140625,0.2734375,0.05078125,0.03125,0.16796875,1.328125,0.15625,0.21875,0.125,0.0546875,0.2265625
1009,9842.070638,19.23245,20.5,19.6,2895,0.7,7.05,24.9,1285.803279,197.4546,29.98828125,28.98828125,2.02734375,6.32421875,1.87109375,0.40625,3.7890625,0.4375,6.34375,0.6328125,1.35546875,0.58203125,0.44921875,0.60546875,1.03125,0.1953125,0.1640625,0.05078125,0.109375,0.5703125,0.12109375,0.140625,0.4296875,0.26953125,0.04296875,0.34375,0.80859375,0.30078125,0.25390625,3.50390625,0.93359375,0.0546875,1.48828125,0.14453125,0.0078125,0.64453125,0.48046875,0.88671875,0.11328125,0.25390625,0.265625,0.2265625,0.05078125,0.046875,0.140625,1.359375,0.171875,0.2421875,0.13671875,0.03125,0.18359375
1010,9842.070638,19.23245,20.5,19.6,2895,2.2,7.05,24.9,1285.803279,197.4546,29.91796875,27.87890625,2.0234375,6.5703125,1.9296875,0.40625,4.16796875,0.515625,6.3203125,0.7421875,1.53125,0.5390625,0.37109375,0.5546875,0.88671875,0.140625,0.21484375,0.07421875,0.12109375,0.515625,0.12890625,0.1171875,0.53515625,0.25390625,0.046875,0.30859375,0.9453125,0.296875,0.28125,3.6015625,1.0390625,0.03515625,1.921875,0.109375,0.00390625,0.94921875,0.4609375,0.3984375,0.10546875,0.29296875,0.203125,0.32421875,0.0546875,0.02734375,0.09375,1.296875,0.14453125,0.19140625,0.125,0.01953125,0.265625
